,title,comments,nanashi,date,timetable,id
36,"
アメリカの黒人「ジャップさぁw」ワイ｢でもお前奴隷の末裔やん｣
","黒人｢……｣また勝ってしまったわ
",名無し,23/01/30,02:25:38,O7mV
37,"
【朗報】東方で一番かわいいキャラ、決まる
","リリカ・プリズムリバー
",名無し,23/01/30,02:05:08,b4mQ
38,"
チャイナドレスって工口みが無いよな
","抜けん
",名無し,23/01/30,02:14:07,VCEi
39,"
彼女「お前かわいいなあ もう女の子なったらええんちゃう？w」ワイ「黙れやw」
","ワイの内心(ｯ♥♥♥♥♥♥♥♥)
",名無し,23/01/30,01:58:22,eQM2
40,"
今日は石川さゆりの誕生日らしい
","ついでに新井貴浩とインパルス板倉とトレンディエンジェルたかしとみつはしちかこと長谷川町子と横山ノックの誕生日らしい
",名無し,23/01/30,02:20:54,YPMf
41,"
メスガキ大学教育学部わからせ学科合格した！！！！！！！！
","父親と同じ大学行くのは当たり前♡ざこっ♡とか言いながら母ちゃん泣いてて草
",名無し,23/01/30,01:22:52,O7mV
42,"
電力不足なら皇居に原発作ったらよくね？
","都心の一等地の大きな空き地消費地に近いから電力ロスも少ない放射能のホメオパシー効果で雅子さまの適応障害改善にも期待
",名無し,23/01/30,01:24:59,YY8t
43,"
マンさん、シバかれる
","https://twitter.com/HumansNoContext/status/1619682538494263296
",名無し,23/01/30,02:03:48,2nZ3
44,"
伝説のおんJ民【MIGHTY J】だけど質問ある？
","彡(●)(●)
",名無し,23/01/30,02:43:07,Javd
45,"
ニート歴1年ワイ、初出社に震えて寝れない
","尚、面接時の印象はとても良かった模様
",名無し,23/01/30,01:39:05,y2kf
46,"
おんJ盗作部
","創作なんてせんで
",名無し,23/01/30,02:40:51,rovM
47,"
ワンピース
","ワンピースとコナンどっちが先に終わる？何年後か予想して
",名無し,23/01/30,02:40:47,yYBg
48,"
そろそろ寝るやで…
","起きたら世界が終わってますように
",名無し,23/01/30,02:39:51,JRaY
49,"
ハンターハンターの再開まだですか
","いつまでも待ってます
",名無し,23/01/30,02:36:29,DaXU
50,"
アク禁されタンゴおおおおおおおおおおおおおおおおおおおおお
","💃みんな踊れー！
",名無し,23/01/30,02:35:53,eQM2
51,"
逆シャア見直したんだけどやっぱシャアキモイわ
","アムロに負けたあとバブバブ喚き始めるところ何回みてもキモイ
",名無し,23/01/30,02:40:07,q6BT
52,"
スパファミのヨルさんが女版なろうってマジで納得
","婚カツやら出産やら痛みをともなう行為一切しないで理想の夫と娘手に入れて汚れた手で奥さんやってまーすとかそりゃ人気出るわ
",名無し,23/01/30,02:32:40,WuAc
53,"
ランダムで出た数字の思い出語ろうや
","はい
",名無し,23/01/30,02:30:35,6uA6
54,"
無視された子供の末路...
","
",名無し,23/01/30,02:23:14,oGsj
55,"
ネット恋愛してるんやが
","どう思う？ワイは高3男子で同級生の人と付き合って毎日寝落ち通話してる
",名無し,23/01/30,02:22:01,nMkB
56,"
JKだけどうんち出る
","お゛っっ……❤️
",名無し,23/01/30,02:33:52,Javd
57,"
残念！ゴリラ祭りが、始まってしまいました 。←これ
","正直すき
",名無し,23/01/30,02:30:43,gPiO
58,"
【悲報】寝る時間を逃す
","こんなんじゃ今週一週間持たない
",名無し,23/01/30,02:32:26,xbe3
59,"
ジーク・ジオン！
","このシャア・アズナブルがお前らを粛清する消えろおんJ民！
",名無し,23/01/30,02:30:52,e5Te
60,"
【急募】カイリューの対策方法教えてくれ【ポケモン】
","受けポケモン出すと補助技にアンコールアタッカー出すとマルスケ竜舞＋しんそくで縛られるどうすればええんや…？型が読めん
",名無し,23/01/30,01:54:38,hQjn
61,"
ずっと何も楽しくなくて全てめんどくさい
","寝てる間に隕石直撃して死にたいな
",名無し,23/01/30,02:18:01,SYTr
62,"
ワイ、ついに睡眠用bgmを聴く😭
","眠れないよー😭😭😭😭
",名無し,23/01/30,01:50:47,gPiO
63,"
【悲報】Z世代で流行してる挨拶、地獄過ぎる…
","https://youtu.be/2fng0Q_b7Pw
",名無し,23/01/29,19:19:15,ZbXd
64,"
「広島焼き」って被害妄想激しすぎやろ
","広島県を焼くなんて意味込めてるわけないやろがい
",名無し,23/01/29,23:12:34,gsu5
65,"
木之本桜「……」ﾌﾟｸｰ 俺「悪かったって」 
","桜「………」ﾌﾟｸｰ俺「そんな河豚みたいに頬を膨らませてないで機嫌戻してくれ。体調悪いの黙ってたのは謝るから」桜「さくらふぐじゃないもん！……どうせ今後も黙ってるつもりなんでしょ？」俺「それは……」桜「小狼君っていっつもそう。相手に心配をかけさせたくないからって全部自分で抱え込んで……それが一番心配だって前も言ったよね」俺「………」桜「小狼君がそうなのってわたしが頼りないから？魔力だけ無駄に多くて人間的な部分が未熟だから？ねえ、そうならそうって言ってよ…」まずい、メンヘラモード入った
",名無し,23/01/30,02:28:58,Gm6R
66,"
うんこワイ｢今この瞬間窓から狙撃されたらどうしよう…｣ﾌﾞﾘﾌﾞﾘ
","うんこワイ｢電気消して出来るだけ前かがみにならなきゃ…｣ﾌﾞﾘｯﾁｮあるあるｗｗｗｗｗｗ
",名無し,23/01/30,02:21:42,O5J4
67,"
おんJ民は座禅ボーイズ好き？
","ワイは好き😊
",名無し,23/01/30,02:18:05,IIWy
68,"
結束バンドの1番の名曲「忘れてやらない」に決定
","異論はなしよな？
",名無し,23/01/30,02:20:20,98CF
69,"
友達になりたいジョジョの主人公
","……
",名無し,23/01/30,02:11:43,6uA6
70,"
オススメのAIイラストサイトくれ
","お願いします
",名無し,23/01/30,02:21:56,TsSR
71,"
🥺「たまには人に優しくしようね🥺」←ユダヤ教徒のお前ら君はこんな可愛いぷゆを槍で刺し殺しちゃうの？🥺
","🥺三日後に復活するから無駄だよ
",名無し,23/01/30,02:22:55,IIWy
72,"
ワイ「あらら、まーたおんj民が夜泣きしてる😥」
","ほーら、おっぱい飲んでおねんねしようね〜😌
",名無し,23/01/30,02:19:05,nTN7
73,"
夜中の部屋「ｶﾀｶﾀｶﾀ」←これ
","なんやねんほんまネズミかと思って電気つけてもなんもおらんさ
",名無し,23/01/30,02:15:33,aAvb
74,"
今日休み😎
","ふっふっふっ😎うらやましいやろ😃
",名無し,23/01/30,02:21:27,DB7f
75,"
生きるのって普通に疲れる
","もう嫌だ
",名無し,23/01/30,02:11:23,0JCd
76,"
寄生されちゃった…！！🥺
","🌱🥺たすけて…
",名無し,23/01/30,02:15:47,IIWy
77,"
この7並べアプリさぁ💢
","最高ランクに到達すると明らかにCPU3人がわいの手札見ながらワイを蹴落とす事優先してくるふざけんなや
",名無し,23/01/30,02:19:33,qpFQ
78,"
高杉晋作って若いうちに結核で死んだのって結果的に良かったよな？
","こいつ長州のかなり身分高い上士のくせに藩主にクーデター起こしたり倒幕路線主導したりカリスマ性ありすぎるから絶対明治維新後にナポレオンやヒトラーやクロムウェルみたいな独裁者に絶対なってたわ
",名無し,23/01/30,02:15:49,WuAc
79,"
ぼっちちゃんって押し入れでオナニーしたのかなぁ(*´Д`)ﾊｧﾊｧ
","押し入れにおしっことか愛液のシミついてたりしないかなぁ(*´Д`)ﾊｧﾊｧ
",名無し,23/01/30,02:20:06,DGKu
80,"
毎晩布団に入ると死にたくなる
","もっと頑張りたいのに
",名無し,23/01/30,01:54:15,7u8N
81,"
今日は日曜😎
","あれ？ぼくのにちようびどこ？😢
",名無し,23/01/30,02:18:26,LM7Y
82,"
地属性最強技
","地球爆発
",名無し,23/01/30,02:16:57,EW5p
83,"
ネットのノリで暴言吐きそうになる
","あぶない
",名無し,23/01/30,02:17:48,Javd
84,"
男で恋愛しない奴wwwwwwwwwww
","きしょいで
",名無し,23/01/30,01:47:35,0JCd
85,"
チンチンに火を付けたらどうなるの？🥺
","ちんかｗ
",名無し,23/01/30,02:14:14,IIWy
86,"
ペペロンチーノ作ったやで
","いただきますやで
",名無し,23/01/30,01:55:18,1wbV
87,"
麻雀に自信あるやつちょっと来い
","何切ればええんや
",名無し,23/01/30,01:31:08,PSPd
88,"
ワイの命、3秒しかない
","さよなら
",名無し,23/01/30,02:08:56,0JCd
89,"
大喜利のお題下さい
","面白かったらお金くださいhttps://qr.paypay.ne.jp/p2p01_AP3f61TgqJdq4U3V※スマホでタップまたは撮影でPayPayポイント送金
",名無し,23/01/30,02:12:31,ycAO
90,"
【悲報】暇空茜氏、入手した開示資料を即バラ撒き物理無効化を狙う…😭
","ほんま頭ええで、東京都も厚労省も逃げ道なくなってきたな
",名無し,23/01/30,02:00:35,evY5
91,"
ワイ魔王。世界を滅ぼし、そして自分も消える
","これこそ王道よ
",名無し,23/01/30,02:15:19,23nk
92,"
ぐう聖ID晒す
","おんJ民やないやろ#ID:JJU1
",名無し,23/01/30,01:16:49,E9Q7
93,"
人生ってなんでこんなに苦しいんや
","もう無理や
",名無し,23/01/30,02:12:57,0JCd
94,"
ソフトバンクホークスの情報・背番号58【木村大成】
","次スレは>>950前スレhttp://hayabusa.open2ch.net/test/read.cgi/livejupiter/1665844743/
",名無し,22/12/09,18:18:05,g960
95,"
深夜にぷゆゆスレ立たなくなったな
","自然淘汰、かな…😎
",名無し,23/01/30,02:13:15,Javd
96,"
結婚を諦めた雑魚おる？wwwwwwwwwww
","流石にいないよな…w
",名無し,23/01/30,02:00:16,0JCd
97,"
春闘←これ
","自分たちが会社にいる限り給料が上がり続けると思ってる時代遅れの知的障害だよね
",名無し,23/01/30,02:13:21,40AI
98,"
このスレが上がってるの見たら水分補給しろ9
","マスクすると熱が逃げん上に、喉回りが保湿されるから体の乾きを感じにくいらしい水分を採るんや!ngk水中毒に気をつけるんやで🥛https://www.zenrosai.coop/anshin/anshinnews/26474.html※追記 2022/08/05 10:37:07熱中症についてhttps://www.otsuka.co.jp/health-and-illness/heat-disorders/first-aid/前スレhttp://hayabusa.open2ch.net/test/read.cgi/livejupiter/1659529083/
",名無し,23/01/21,10:14:13,Z1VN
99,"
【朗報】ワイ、3億円を手に入れる！！！
","ワイの先祖にアラビアの王族がいるらしく相続権があるとメールで連絡がきた！！　お前らすまんな！ワイは一足先に勝ち組になるわ！！
",名無し,23/01/30,02:08:34,Melr
100,"
(´・ω・｀)ぽろん
","!AA@AAA:0... 👃🏻👃🏻.👃🏻ほ👃🏻　👃🏻も👃🏻　　👃🏻ほ👃🏻　　　👃🏻も👃🏻　　　 👃🏻ほ👃🏻　　　　👃🏻も👃🏻　　　　 👃🏻ほ👃🏻　　　　　👃🏻も👃🏻　　　　　 👃🏻ほ👃🏻　　　　 　👃🏻 も 👃🏻 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼@@@　👃🏻👃🏻　👃🏻ほ👃🏻　 👃🏻も👃🏻　　👃🏻ほ👃🏻　　　👃🏻も👃🏻　　　 👃🏻ほ👃🏻　　　　 👃🏻も👃🏻　　　　　👃🏻ほ👃🏻　　　　　 👃🏻も👃🏻　　　　　 👃🏻ほ👃🏻　　　　　 👃🏻 も 👃🏻 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼@@@　　　　👃🏻👃🏻　　　 👃🏻ほ👃🏻　　　　👃🏻も👃🏻　　　　👃🏻ほ👃🏻　　　　 👃🏻も👃🏻　　　　　👃🏻ほ👃🏻　　　　　 👃🏻も👃🏻　　　　　 👃🏻ほ👃🏻　　　　　　👃🏻も👃🏻　　　　　　👃🏻ほ👃🏻　　　　 　 👃🏻 も 👃🏻 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼@@@　　　　　　 👃🏻👃🏻　　　　　　👃🏻ほ👃🏻　　　　　　👃🏻も👃🏻　　　　　　👃🏻ほ👃🏻　　　　　　👃🏻も👃🏻　　　　　　👃🏻ほ👃🏻　　　　　　👃🏻も👃🏻　　　　　　👃🏻ほ👃🏻　　　　　　👃🏻も👃🏻　　　　　　👃🏻ほ👃🏻　　　　 　 👃🏻 も 👃🏻 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼@@@　　　　　　　　　 👃🏻👃🏻　　　　　　　　　👃🏻ほ👃🏻　　　　　　　　　👃🏻も👃🏻　　　　　　　　 👃🏻ほ👃🏻　　　　　　　　 👃🏻も👃🏻　　　　　 　　 👃🏻ほ👃🏻　　　　　　　 👃🏻も👃🏻　　　　　　　👃🏻ほ👃🏻　 　　　　　 👃🏻も👃🏻　　　　　　 👃🏻ほ👃🏻　　　　 　 👃🏻 も 👃🏻　 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼@@@　　　　　　 　　　　👃🏻👃🏻　　　　　　 　　　 👃🏻ほ👃🏻　 　　　　　　　　 👃🏻も👃🏻　　　　 　　　　　👃🏻ほ👃🏻　　　 　　　　　　👃🏻も👃🏻　　 　　　　　　 👃🏻ほ👃🏻　　　　 　　　　👃🏻も👃🏻　　　　 　　　 👃🏻ほ👃🏻　　 　　　　　👃🏻も👃🏻　　　　　　　👃🏻ほ👃🏻 　　　　　　 👃🏻 も 👃🏻 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼@@@　　　　　　 　　　　　　👃🏻👃🏻　　　　　　　　　　　 👃🏻ほ👃🏻　　　　　　　　　　　 👃🏻も👃🏻　　　　　　　　　　　👃🏻ほ👃🏻　　　　　　　　　 　👃🏻も👃🏻　　　 　　 　　　　👃🏻ほ👃🏻　　　　　　　　　 👃🏻も👃🏻　　　　 　 　　　👃🏻ほ👃🏻　　　　　　　　 👃🏻も👃🏻　　　　　　　 👃🏻ほ👃🏻 　　　　 　 👃🏻 も 👃🏻 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼@@@　　　　　　 　　 　👃🏻👃🏻　　　　　　 　　　👃🏻ほ👃🏻　 　　　　　　　　👃🏻も👃🏻　　　　 　　　　 👃🏻ほ👃🏻　　　 　　　　　 👃🏻も👃🏻　　 　　　　　　👃🏻ほ👃🏻　　　　 　　 　 👃🏻も👃🏻　　　　 　 　　👃🏻ほ👃🏻　　 　　　　　👃🏻も👃🏻　　　　　　　👃🏻ほ👃🏻 　　　　 　 👃🏻 も 👃🏻 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼@@@　　　　　　　　　　👃🏻👃🏻　　　　　　　　　👃🏻ほ👃🏻　　　　　　　　　👃🏻も👃🏻　　　　　　　　　👃🏻ほ👃🏻　　　　　　　　　👃🏻も👃🏻　　　　　 　　　👃🏻ほ👃🏻　　　　　　　　👃🏻も👃🏻　　　　　　　 👃🏻ほ👃🏻　 　　　　　 👃🏻も👃🏻　　　　　　 👃🏻ほ👃🏻　　　　 　 👃🏻 も 👃🏻　 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼@@@　　　　　　 👃🏻👃🏻　　　　　　👃🏻ほ👃🏻　　　　　　👃🏻も👃🏻　　　　　　👃🏻ほ👃🏻　　　　　　👃🏻も👃🏻　　　　　　👃🏻ほ👃🏻　　　　　　👃🏻も👃🏻　　　　　　👃🏻ほ👃🏻　　　　　　👃🏻も👃🏻　　　　　　👃🏻ほ👃🏻　　　　 　 👃🏻 も 👃🏻 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼@@@　　　　👃🏻👃🏻　　　 👃🏻ほ👃🏻　　　　👃🏻も👃🏻　　　　👃🏻ほ👃🏻　　　　 👃🏻も👃🏻　　　　　👃🏻ほ👃🏻　　　　　 👃🏻も👃🏻　　　　　 👃🏻ほ👃🏻　　　　　　👃🏻も👃🏻　　　　　　👃🏻ほ👃🏻　　　　 　 👃🏻 も 👃🏻 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼　　@@@　👃🏻👃🏻　👃🏻ほ👃🏻　 👃🏻も👃🏻　　👃🏻ほ👃🏻　　　👃🏻も👃🏻　　　 👃🏻ほ👃🏻　　　　 👃🏻も👃🏻　　　　　👃🏻ほ👃🏻　　　　　 👃🏻も👃🏻　　　　　 👃🏻ほ👃🏻　　　　　 👃🏻 も 👃🏻 　　　👃🏼👃🏼👃🏼👃🏼👃🏼👃🏼　　　👃🏼👃🏼👃🏼　👃🏼👃🏼👃🏼　　　　👃🏼👃🏼　　 👃🏼👃🏼
",名無し,23/01/30,02:12:52,2nZ3
